,Area,Bedroom,Floor,WC,Price,Date,District,City,Latitude,Longitude
5074,63.0,4,2,3,3.9,2023-05-13 20:15:20,Biên Hòa,Đồng Nai,107.3210131,11.54331
5075,68.0,-1,1,-1,6.5,2023-05-07 8:02:45,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
5076,40.0,2,1,2,0.985,2023-06-03 9:23:59,Đức Hòa,Long An,106.4574174,10.823593
5077,43.0,5,4,3,2.9,2023-05-08 10:39:33,Hải An,Hải Phòng,106.7097909,20.8372084
5078,60.0,5,2,3,3.3,2023-05-09 15:32:58,Thuận An,Bình Dương,106.647584,10.866055
5079,4.0,6,3,7,8.3,2023-03-23 9:10:55,Quận 10,TP Hồ Chí Minh,106.644554,10.756368
5080,68.0,7,-1,7,5.8,2023-05-11 21:11:02,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
5081,65.0,-1,2,-1,6.5,2023-05-07 8:02:45,Hoàng Mai,Hà Nội,105.849591,20.983773
5082,65.0,-1,2,-1,6.5,2023-05-07 8:02:45,Hoàng Mai,Hà Nội,105.849591,20.983773
5083,46.0,2,1,2,4.3,2023-05-12 16:53:40,Tân Phú,TP Hồ Chí Minh,106.7248536,10.7307078
5084,40.0,3,-1,2,3.3,2023-05-09 15:32:58,Đà Lạt,Lâm Đồng,108.31478,11.807654
5085,125.0,2,1,2,2.38,2023-05-01 9:38:08,Đức Hòa,Long An,106.4574174,10.823593
5086,65.0,21,9,21,11.5,2023-04-10 15:17:04,Thanh Trì,Hà Nội,105.892628,20.983208
5087,49.0,2,2,5,4.6,2023-05-30 8:51:51,Quận 8,TP Hồ Chí Minh,106.5978388,10.6923593
5088,75.0,3,5,-1,27.5,2022-11-06 22:21:06,Đống Đa,Hà Nội,105.823545,21.023833
5089,62.0,3,1,2,2.6,2023-05-21 17:31:55,Tân Uyên,Bình Dương,106.6832033,10.9592354
5090,5.0,3,3,-1,5.8,2023-05-11 21:11:02,Hoàng Mai,Hà Nội,105.849591,20.983773
5091,48.0,6,6,-1,7.9,2023-02-18 10:30:51,Quận 10,TP Hồ Chí Minh,106.644554,10.756368
5092,20.0,3,4,-1,3.8,2023-05-19 8:58:10,Quận 10,TP Hồ Chí Minh,106.644554,10.756368
5093,20.0,4,5,2,3.7,2023-05-02 8:27:09,Nam Từ Liêm,Hà Nội,105.2848986,20.5645154
5094,100.0,10,6,-1,4.5,2023-05-26 21:22:25,Hai Bà Trưng,Hà Nội,105.855885,21.0115747
5095,66.0,5,-1,-1,5.4,2023-04-25 8:54:50,Hoàng Mai,Hà Nội,105.849591,20.983773
5096,73.0,1,1,-1,30.0,2023-02-08 12:45:58,Đống Đa,Hà Nội,105.823545,21.023833
5097,4.0,2,1,2,4.95,2023-05-16 17:49:25,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
5098,10.0,4,3,4,8.1,2022-11-06 15:11:21,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
5099,60.0,2,1,2,0.48,2023-06-08 18:46:44,Bến Cát,Bình Dương,106.5694448,11.0992959
5100,74.0,4,3,3,4.95,2023-05-16 17:49:25,Cẩm Lệ,Đà Nẵng,108.1572752,15.9716436
5101,5.0,4,4,1,8.0,2023-04-15 11:16:07,Hai Bà Trưng,Hà Nội,105.855885,21.0115747
5102,68.0,3,1,2,0.0026,2023-06-10 14:26:17,Thuận An,Bình Dương,106.647584,10.866055
5103,242.0,-1,-1,-1,11.5,2023-04-10 15:17:04,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
5104,76.0,3,1,2,5.2,2023-04-14 17:22:06,Tân Bình,TP Hồ Chí Minh,106.609111636,10.7794703627
5105,30.0,3,-1,3,3.55,2023-04-18 9:08:51,Quận 7,TP Hồ Chí Minh,106.677805,10.705888
5106,9.0,4,3,4,10.4,2023-02-08 10:02:21,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
5107,52.0,3,3,-1,7.9,2023-02-18 10:30:51,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
5108,6.25,5,4,5,11.3,2022-10-25 19:15:54,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
5109,2.0,-1,-1,-1,7.85,2023-02-07 19:49:15,Từ Sơn,Bắc Ninh,105.913377106,21.0679313375
5110,45.0,4,2,4,1.05,2023-05-17 9:05:46,Quận 10,TP Hồ Chí Minh,106.644554,10.756368
5111,45.0,4,2,4,1.5,2023-05-27 9:44:12,Quận 10,TP Hồ Chí Minh,106.644554,10.756368
5112,3.0,-1,5,-1,0.0,2023-06-10 14:26:17,Hà Đông,Hà Nội,105.7745175,20.9698363
5113,42.0,-1,-1,-1,3.6,2023-05-21 16:39:53,Hoàng Mai,Hà Nội,105.849591,20.983773
5114,83.3,-1,-1,-1,10.0,2023-05-05 22:54:38,Tân Phú,TP Hồ Chí Minh,106.7248536,10.7307078
5115,70.0,-1,-1,1,1.2,2023-05-04 8:40:02,An Dương,Hải Phòng,106.666249,20.845053
5116,50.0,-1,4,-1,6.4,2023-05-04 7:57:53,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
5117,29.0,2,1,2,3.5,2023-05-29 13:05:30,Quận 11,TP Hồ Chí Minh,106.627838,10.748557
5118,90.0,6,3,6,18.42,2022-09-06 7:16:36,Quận 9,TP Hồ Chí Minh,106.755324,10.764192
5119,90.0,6,-1,6,18.4,2022-09-06 7:16:36,Quận 9,TP Hồ Chí Minh,106.755324,10.764192
5120,48.0,-1,2,-1,6.1,2023-04-21 11:09:39,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
5121,80.0,-1,3,-1,19.0,2023-03-29 18:16:54,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
5122,40.0,-1,1,-1,3.2,2023-05-16 23:56:24,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
5123,90.0,11,8,-1,28.6,2023-02-06 11:05:14,Đống Đa,Hà Nội,105.823545,21.023833
5124,55.0,4,5,-1,29.5,2023-02-06 11:16:36,Đống Đa,Hà Nội,105.823545,21.023833
5125,100.0,4,6,-1,75.0,2022-12-07 15:19:13,Hoàn Kiếm,Hà Nội,105.8512023,21.0259197
5126,100.0,4,6,-1,75.0,2022-12-07 15:19:13,Hoàn Kiếm,Hà Nội,105.8512023,21.0259197
5127,120.0,3,2,-1,27.0,2022-10-31 15:51:20,Đống Đa,Hà Nội,105.823545,21.023833
5128,60.0,3,1,2,3.0,2023-05-27 10:37:42,Biên Hòa,Đồng Nai,107.3210131,11.54331
5129,66.0,4,4,-1,13.2,2022-10-28 20:34:41,Hai Bà Trưng,Hà Nội,105.855885,21.0115747
5130,-1.0,2,-1,2,0.0,2023-06-10 14:26:17,Hóc Môn,TP Hồ Chí Minh,106.594891,10.888477
5131,65.0,2,-1,2,1.68,2023-06-02 8:22:33,Biên Hòa,Đồng Nai,107.3210131,11.54331
5132,62.0,3,1,2,2.6,2023-05-21 17:31:55,Tân Uyên,Bình Dương,106.6832033,10.9592354
5133,84.0,4,4,4,14.0,2023-04-26 17:39:32,Gia Lâm,Hà Nội,105.8805891,20.9263283
5134,255.0,6,3,5,21.0,2022-10-30 10:29:09,Phú Nhuận,TP Hồ Chí Minh,106.6817363,10.7920119
5135,216.0,5,-1,5,14.0,2023-04-26 17:39:32,Từ Sơn,Bắc Ninh,105.913377106,21.0679313375
5136,58.0,4,2,4,16.5,2023-02-01 8:26:22,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
5137,152.0,2,2,4,9.2,2023-03-22 8:53:20,Quận 9,TP Hồ Chí Minh,106.755324,10.764192
5138,48.0,4,-1,3,3.35,2023-03-15 11:55:06,Thanh Trì,Hà Nội,105.892628,20.983208
5139,22.0,3,2,3,3.0,2023-05-27 10:37:42,Thuận An,Bình Dương,106.647584,10.866055
5140,22.0,3,2,3,3.0,2023-05-27 10:37:42,Thuận An,Bình Dương,106.647584,10.866055
5141,230.0,3,-1,-1,12.5,2023-03-22 10:54:14,Quận 9,TP Hồ Chí Minh,106.755324,10.764192
5142,54.0,2,-1,2,5.3,2023-04-27 16:16:19,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
5143,128.0,3,2,3,14.0,2023-04-26 17:39:32,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
5144,44.0,3,1,2,4.95,2023-05-16 17:49:25,Tân Phú,TP Hồ Chí Minh,106.7248536,10.7307078
5145,44.0,3,1,2,4.95,2023-05-16 17:49:25,Tân Phú,TP Hồ Chí Minh,106.7248536,10.7307078
5146,48.0,4,2,4,4.7,2023-05-08 17:24:19,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
5147,115.0,3,1,2,5.2,2023-04-14 17:22:06,Quận 8,TP Hồ Chí Minh,106.5978388,10.6923593
5148,6.0,-1,6,-1,19.9,2023-02-01 9:30:43,Quận 11,TP Hồ Chí Minh,106.627838,10.748557
5149,90.0,-1,-1,-1,7.4,2023-03-12 18:29:32,Từ Sơn,Bắc Ninh,105.913377106,21.0679313375
5150,135.0,4,3,4,7.5,2023-05-31 12:03:06,Từ Sơn,Bắc Ninh,105.913377106,21.0679313375
5151,13.0,-1,4,-1,7.6,2023-04-03 11:06:44,Quận 11,TP Hồ Chí Minh,106.627838,10.748557
5152,60.0,4,5,-1,14.0,2023-04-26 17:39:32,Hai Bà Trưng,Hà Nội,105.855885,21.0115747
5153,42.0,5,4,4,7.2,2023-04-13 22:10:54,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
5154,10.0,4,3,4,8.2,2023-03-27 7:06:12,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
5155,60.0,4,3,3,8.6,2023-02-02 12:24:39,Tân Bình,TP Hồ Chí Minh,106.609111636,10.7794703627
5156,32.0,3,3,3,4.25,2023-04-15 11:03:26,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
5157,90.0,-1,3,-1,7.4,2023-03-12 18:29:32,Từ Sơn,Bắc Ninh,105.913377106,21.0679313375
5158,60.0,3,3,3,4.35,2023-05-18 9:41:36,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
5159,58.0,3,3,3,4.5,2023-05-26 21:22:25,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
5160,44.0,6,5,5,4.7,2023-05-08 17:24:19,Hà Đông,Hà Nội,105.7745175,20.9698363
5161,45.0,4,-1,3,2.95,2023-04-18 11:48:00,Thanh Trì,Hà Nội,105.892628,20.983208
5162,247.0,4,4,4,45.0,2023-02-26 23:12:38,Gia Lâm,Hà Nội,105.8805891,20.9263283
5163,35.6,-1,-1,-1,3.0,2023-05-27 10:37:42,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
5164,95.0,4,5,7,15.5,2023-02-15 20:34:56,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
5165,48.0,4,3,3,5.7,2023-04-15 6:26:35,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
5166,21.0,3,4,4,10.6,2023-02-05 17:00:10,Quận 5,TP Hồ Chí Minh,106.6505485,10.7461928
5167,5.0,3,4,4,5.8,2023-05-11 21:11:02,Quận 10,TP Hồ Chí Minh,106.644554,10.756368
5168,65.0,-1,-1,-1,1.1,2023-05-10 14:27:55,Hai Bà Trưng,Hà Nội,105.855885,21.0115747
5169,40.0,1,-1,1,0.76,2023-05-24 9:46:48,Bình Chánh,TP Hồ Chí Minh,106.5504726,10.6444881
5170,40.0,1,-1,1,0.76,2023-05-24 9:46:48,Bình Chánh,TP Hồ Chí Minh,106.5504726,10.6444881
5171,110.0,3,3,4,6.2,2023-04-14 13:30:08,Quận 12,TP Hồ Chí Minh,106.6032773,10.8186095
5172,-1.0,-1,-1,-1,5.0,2023-05-19 7:48:17,Hoàng Mai,Hà Nội,105.849591,20.983773
5173,100.0,3,2,-1,4.3,2023-05-12 16:53:40,Cẩm Lệ,Đà Nẵng,108.1572752,15.9716436
5174,90.0,3,1,3,3.19,2023-05-26 14:35:54,Biên Hòa,Đồng Nai,107.3210131,11.54331
5175,100.0,2,-1,-1,2.0,2023-05-25 10:43:15,Long Thành,Đồng Nai,107.3210131,11.54331
5176,46.0,4,3,-1,5.0,2023-05-19 7:48:17,Hai Bà Trưng,Hà Nội,105.855885,21.0115747
5177,60.0,-1,-1,-1,0.0,2023-06-10 14:26:17,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
5178,62.0,-1,-1,-1,6.1,2023-04-21 11:09:39,Hoàng Mai,Hà Nội,105.849591,20.983773
5179,65.0,-1,-1,-1,6.2,2023-04-14 13:30:08,Hoàng Mai,Hà Nội,105.849591,20.983773
5180,100.0,-1,2,-1,3.6,2023-05-21 16:39:53,Thanh Khê,Đà Nẵng,108.1665222,16.0263747
5181,50.0,4,3,3,4.5,2023-05-26 21:22:25,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
5182,53.0,3,2,2,4.8,2023-05-28 16:01:55,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
5183,53.0,4,2,3,5.3,2023-04-27 16:16:19,Quận 9,TP Hồ Chí Minh,106.755324,10.764192
5184,5.2,-1,2,-1,9.9,2023-02-25 13:58:19,Quận 10,TP Hồ Chí Minh,106.644554,10.756368
5185,4.0,-1,3,-1,16.0,2023-02-23 19:27:52,Quận 11,TP Hồ Chí Minh,106.627838,10.748557
5186,3.0,-1,6,6,10.5,2023-04-20 11:00:18,Hoàng Mai,Hà Nội,105.849591,20.983773
5187,46.0,4,-1,3,2.9,2023-05-08 10:39:33,Thanh Trì,Hà Nội,105.892628,20.983208
5188,56.0,4,-1,-1,5.1,2023-05-15 14:27:13,Hoàng Mai,Hà Nội,105.849591,20.983773
5189,5.5,-1,3,-1,26.5,2023-01-10 14:58:20,Quận 10,TP Hồ Chí Minh,106.644554,10.756368
5190,4.5,4,3,4,13.5,2023-02-26 20:07:44,Quận 10,TP Hồ Chí Minh,106.644554,10.756368
5191,11.0,-1,-1,-1,12.0,2023-05-12 16:46:34,Quận 11,TP Hồ Chí Minh,106.627838,10.748557
5192,36.0,3,3,4,7.8,2023-03-14 21:25:39,Hương Thủy,Thừa Thiên Huế,106.676903,20.789178
5193,273.0,-1,4,-1,8.0,2023-04-15 11:16:07,Huế,Thừa Thiên Huế,107.4678438,16.322695
5194,4.0,5,5,4,13.5,2023-02-26 20:07:44,Quận 11,TP Hồ Chí Minh,106.627838,10.748557
5195,7.0,-1,-1,-1,6.2,2023-04-14 13:30:08,Quận 11,TP Hồ Chí Minh,106.627838,10.748557
5196,67.0,-1,6,5,9.0,2023-04-24 16:39:26,Hoàng Mai,Hà Nội,105.849591,20.983773
5197,70.0,3,2,3,6.0,2023-05-20 13:31:14,Quận 12,TP Hồ Chí Minh,106.6032773,10.8186095
5198,64.9,1,-1,1,4.7,2023-05-08 17:24:19,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
5199,80.0,5,4,6,6.8,2023-05-04 10:23:21,Quận 12,TP Hồ Chí Minh,106.6032773,10.8186095
5200,57.0,2,1,2,4.75,2023-03-13 14:15:49,Tân Phú,TP Hồ Chí Minh,106.7248536,10.7307078
5201,56.0,2,2,2,4.9,2023-04-25 11:43:13,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
5202,5.0,5,3,3,8.5,2023-04-25 23:14:11,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
5203,84.0,4,4,5,7.9,2023-02-18 10:30:51,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
5204,68.0,4,5,5,7.55,2022-10-26 14:54:30,Hoàng Mai,Hà Nội,105.849591,20.983773
5205,54.0,-1,-1,-1,5.1,2023-05-15 14:27:13,Hoàng Mai,Hà Nội,105.849591,20.983773
5206,225.0,2,-1,2,15.5,2023-02-15 20:34:56,Quận 12,TP Hồ Chí Minh,106.6032773,10.8186095
5207,1035.0,-1,-1,-1,3.0,2023-05-29 23:03:37,Ninh Hòa,Khánh Hòa,108.8638958,12.342824
5208,45.0,-1,-1,-1,1.3,2023-05-12 14:44:39,Hai Bà Trưng,Hà Nội,105.855885,21.0115747
5209,40.0,3,3,3,5.0,2023-05-19 7:48:17,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
5210,60.0,-1,-1,-1,5.9,2023-05-11 14:48:13,Hoàng Mai,Hà Nội,105.849591,20.983773
5211,55.0,-1,6,5,9.35,2022-12-08 18:56:56,Hoàng Mai,Hà Nội,105.849591,20.983773
5212,100.0,3,3,-1,3.4,2023-05-08 22:40:56,Thanh Khê,Đà Nẵng,108.1665222,16.0263747
5213,160.0,6,4,6,21.0,2022-10-30 10:29:09,Quận 9,TP Hồ Chí Minh,106.755324,10.764192
5214,100.0,5,-1,6,6.96,2023-05-08 9:34:13,Hương Thủy,Thừa Thiên Huế,106.676903,20.789178
5215,60.0,3,3,3,5.5,2023-06-03 9:43:37,Quận 9,TP Hồ Chí Minh,106.755324,10.764192
5216,144.0,3,-1,-1,3.2,2023-05-16 23:56:24,Biên Hòa,Đồng Nai,107.3210131,11.54331
5217,100.0,4,2,3,10.0,2023-05-05 22:54:38,Biên Hòa,Đồng Nai,107.3210131,11.54331
5218,5.0,2,-1,1,2.0,2023-05-25 10:43:15,Hóc Môn,TP Hồ Chí Minh,106.594891,10.888477
5219,80.0,-1,7,-1,14.0,2023-04-26 17:39:32,Hoàng Mai,Hà Nội,105.849591,20.983773
5220,20.0,2,-1,2,12.35,2022-10-27 14:09:45,Ba Đình,Hà Nội,105.760936,20.946341
5221,56.0,4,-1,-1,5.5,2023-06-03 9:43:37,Hoàng Mai,Hà Nội,105.849591,20.983773
5222,55.0,-1,5,-1,5.4,2023-04-25 8:54:50,Hoàng Mai,Hà Nội,105.849591,20.983773
5223,90.0,-1,3,-1,7.0,2023-05-03 15:00:59,Từ Sơn,Bắc Ninh,105.913377106,21.0679313375
5224,6.0,4,4,6,13.9,2022-10-27 14:11:35,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
5225,48.0,4,4,4,4.95,2023-05-16 17:49:25,Quận 7,TP Hồ Chí Minh,106.677805,10.705888
5226,90.0,-1,-1,-1,6.7,2023-04-17 22:35:56,Từ Sơn,Bắc Ninh,105.913377106,21.0679313375
5227,90.0,-1,-1,-1,6.7,2023-04-17 22:35:56,Từ Sơn,Bắc Ninh,105.913377106,21.0679313375
5228,47.0,2,2,2,5.99,2023-05-25 9:58:25,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
5229,47.0,2,2,2,5.99,2023-05-25 9:58:25,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
5230,36.0,3,4,4,6.3,2023-05-11 11:41:53,Tân Bình,TP Hồ Chí Minh,106.609111636,10.7794703627
5231,36.0,3,4,4,6.3,2023-05-11 11:41:53,Tân Bình,TP Hồ Chí Minh,106.609111636,10.7794703627
5232,6.0,6,5,7,15.5,2023-02-15 20:34:56,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
5233,6.0,6,5,7,15.5,2023-02-15 20:34:56,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
5234,55.0,-1,6,5,9.35,2022-12-08 18:56:56,Hoàng Mai,Hà Nội,105.849591,20.983773
5235,62.0,3,3,4,5.0,2023-05-19 7:48:17,Tân Phú,TP Hồ Chí Minh,106.7248536,10.7307078
5236,62.0,3,3,4,5.0,2023-05-19 7:48:17,Tân Phú,TP Hồ Chí Minh,106.7248536,10.7307078
5237,47.0,4,-1,4,12.5,2023-03-22 10:54:14,Phú Nhuận,TP Hồ Chí Minh,106.6817363,10.7920119
5238,47.0,4,-1,4,12.5,2023-03-22 10:54:14,Phú Nhuận,TP Hồ Chí Minh,106.6817363,10.7920119
5239,24.0,3,2,4,5.5,2023-06-03 9:43:37,Quận 1,TP Hồ Chí Minh,106.672782,10.753522
5240,24.0,3,2,4,5.5,2023-06-03 9:43:37,Quận 1,TP Hồ Chí Minh,106.672782,10.753522
5241,88.0,3,2,3,8.6,2023-02-02 12:24:39,Tân Phú,TP Hồ Chí Minh,106.7248536,10.7307078
5242,88.0,3,2,3,8.6,2023-02-02 12:24:39,Tân Phú,TP Hồ Chí Minh,106.7248536,10.7307078
5243,88.0,3,2,3,8.6,2023-02-02 12:24:39,Tân Phú,TP Hồ Chí Minh,106.7248536,10.7307078
5244,80.0,3,2,4,10.2,2022-12-18 15:36:22,Quận 2,TP Hồ Chí Minh,106.705717,10.741676
5245,80.0,3,2,4,10.2,2022-12-18 15:36:22,Quận 2,TP Hồ Chí Minh,106.705717,10.741676
5246,43.0,5,4,3,9.2,2023-03-22 8:53:20,Phú Nhuận,TP Hồ Chí Minh,106.6817363,10.7920119
5247,43.0,5,4,3,9.2,2023-03-22 8:53:20,Phú Nhuận,TP Hồ Chí Minh,106.6817363,10.7920119
5248,70.0,3,1,2,3.7,2023-05-02 8:27:09,Biên Hòa,Đồng Nai,107.3210131,11.54331
5249,66.0,4,2,3,4.5,2023-05-26 21:22:25,Biên Hòa,Đồng Nai,107.3210131,11.54331
5250,60.0,5,3,4,8.7,2022-12-24 21:14:04,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
5251,60.0,5,3,4,8.7,2022-12-24 21:14:04,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
5252,60.0,5,3,4,8.7,2022-12-24 21:14:04,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
5253,5.0,4,3,3,7.7,2023-03-25 11:25:01,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
5254,120.0,6,5,5,11.95,2022-11-02 9:57:01,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
5255,33.0,3,3,3,6.5,2023-05-07 8:02:45,Phú Nhuận,TP Hồ Chí Minh,106.6817363,10.7920119
5256,80.0,4,2,4,8.0,2023-04-15 11:16:07,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
5257,46.0,4,1,4,9.5,2023-03-31 21:20:03,Phú Nhuận,TP Hồ Chí Minh,106.6817363,10.7920119
5258,40.0,10,-1,10,8.5,2023-04-25 23:14:11,Phú Nhuận,TP Hồ Chí Minh,106.6817363,10.7920119
5259,27.0,-1,1,-1,3.3,2023-05-09 15:32:58,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
5260,33.0,4,5,4,2.65,2023-04-11 15:54:23,Hà Đông,Hà Nội,105.7745175,20.9698363
5261,95.0,3,2,3,4.7,2023-05-08 17:24:19,Huế,Thừa Thiên Huế,107.4678438,16.322695
5262,-1.0,6,4,7,10.1,2022-10-31 13:14:52,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
5263,40.0,3,2,4,6.7,2023-04-17 22:35:56,Phú Nhuận,TP Hồ Chí Minh,106.6817363,10.7920119
5264,120.0,6,5,6,8.2,2023-03-27 7:06:12,Quận 12,TP Hồ Chí Minh,106.6032773,10.8186095
5265,80.0,2,-1,1,5.2,2023-04-14 17:22:06,Quận 12,TP Hồ Chí Minh,106.6032773,10.8186095
5266,86.0,3,-1,3,6.0,2023-05-20 13:31:14,Tân Bình,TP Hồ Chí Minh,106.609111636,10.7794703627
5267,86.0,3,-1,3,6.0,2023-05-20 13:31:14,Tân Bình,TP Hồ Chí Minh,106.609111636,10.7794703627
5268,4.0,2,3,2,4.1,2023-05-20 13:51:55,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
5269,10.0,3,5,-1,6.2,2023-04-14 13:30:08,Cầu Giấy,Hà Nội,105.8028938,21.0288366
5270,31.0,-1,5,-1,4.1,2023-05-20 13:51:55,Đống Đa,Hà Nội,105.823545,21.023833
5271,110.0,-1,-1,-1,0.0,2023-06-10 14:26:17,Phú Quốc,Kiên Giang,106.7409474,17.1882422
5272,42.0,2,-1,2,2.9,2023-05-08 10:39:33,Tân Phú,TP Hồ Chí Minh,106.7248536,10.7307078
5273,52.0,-1,1,-1,3.9,2023-05-13 20:15:20,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
5274,48.0,-1,1,-1,3.9,2023-05-13 20:15:20,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
5275,5.0,-1,-1,-1,4.2,2023-05-13 16:21:20,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
5276,55.0,3,2,3,5.0,2023-05-19 7:48:17,Quận 9,TP Hồ Chí Minh,106.755324,10.764192
5277,5.0,-1,2,-1,3.2,2023-05-16 23:56:24,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
5278,2.0,4,-1,4,5.5,2023-06-03 9:43:37,Quận 9,TP Hồ Chí Minh,106.755324,10.764192
5279,70.0,4,3,4,5.95,2023-05-02 16:40:18,Liên Chiểu,Đà Nẵng,108.086564,16.0329728
5280,70.0,4,3,4,5.95,2023-05-02 16:40:18,Liên Chiểu,Đà Nẵng,108.086564,16.0329728
5281,176.0,7,4,7,16.5,2023-02-01 8:26:22,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
5282,126.0,2,3,2,13.7,2022-12-19 16:38:01,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
5283,170.0,28,6,30,18.8,2022-11-02 8:29:06,Quận 12,TP Hồ Chí Minh,106.6032773,10.8186095
5284,10.0,4,4,4,12.0,2023-05-12 16:46:34,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
5285,33.0,2,1,2,3.9,2023-05-13 20:15:20,Quận 5,TP Hồ Chí Minh,106.6505485,10.7461928
5286,45.0,6,5,7,9.5,2023-03-31 21:20:03,Quận 10,TP Hồ Chí Minh,106.644554,10.756368
5287,72.0,3,4,3,9.8,2023-02-24 22:20:35,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
5288,5.0,2,3,2,6.99,2023-05-08 9:34:13,Phú Nhuận,TP Hồ Chí Minh,106.6817363,10.7920119
5289,22.0,1,-1,2,2.6,2023-05-21 17:31:55,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
5290,95.0,3,2,3,4.7,2023-05-08 17:24:19,Huế,Thừa Thiên Huế,107.4678438,16.322695
5291,84.0,9,5,9,15.0,2023-03-26 5:33:18,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
5292,70.0,-1,-1,-1,6.7,2023-04-17 22:35:56,Hoàng Mai,Hà Nội,105.849591,20.983773
5293,115.0,4,4,4,24.0,2023-03-28 15:21:16,Hoàng Mai,Hà Nội,105.849591,20.983773
5294,120.0,-1,3,-1,12.2,2022-12-30 14:22:29,Từ Sơn,Bắc Ninh,105.913377106,21.0679313375
5295,60.0,2,2,2,7.3,2023-04-10 9:36:41,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
5296,1000.0,1,-1,3,7.5,2023-05-31 12:03:06,Nhà Bè,TP Hồ Chí Minh,106.6728138,10.5762661
5297,3.0,2,-1,1,5.2,2023-04-14 17:22:06,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
5298,105.0,3,-1,3,4.5,2023-05-26 21:22:25,Phú Vang,Thừa Thiên Huế,109.2360816,13.0928758
5299,4.0,2,1,2,0.0,2023-06-10 14:26:17,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
5300,85.0,2,2,2,5.9,2023-05-11 14:48:13,Tân Bình,TP Hồ Chí Minh,106.609111636,10.7794703627
5301,4.0,-1,2,-1,2.36,2023-04-28 13:22:37,Hoàng Mai,Hà Nội,105.849591,20.983773
5302,58.0,4,-1,4,15.0,2023-03-26 5:33:18,Cầu Giấy,Hà Nội,105.8028938,21.0288366
5303,40.0,4,2,4,7.9,2023-02-18 10:30:51,Quận 5,TP Hồ Chí Minh,106.6505485,10.7461928
5304,55.0,4,4,-1,6.99,2023-05-08 9:34:13,Quận 5,TP Hồ Chí Minh,106.6505485,10.7461928
